"pro","class"
0.00264269010072966,"Yes"
0.94312969209668,"Yes"
0.75043079564978,"Yes"
0.308985043503912,"Yes"
0.695577219349456,"Yes"
0.53493277958114,"Yes"
0.754615460086009,"Yes"
0.989950568484892,"Yes"
0.689826828121094,"Yes"
0.992270780013689,"Yes"
0.49665587565295,"Yes"
0.293053860272915,"Yes"
0.953363101981263,"Yes"
0.751938874037585,"Yes"
0.299123092721088,"Yes"
0.969054906687849,"Yes"
0.510830274875674,"Yes"
0.991686915798406,"Yes"
0.418027634472987,"Yes"
0.52232770209055,"Yes"
0.776206496363625,"Yes"
0.911998156090762,"Yes"
0.964804683054223,"Yes"
0.9284195267898,"Yes"
0.90303791109364,"Yes"
0.983599714160854,"Yes"
0.998100551415239,"Yes"
0.987590810931053,"Yes"
0.968745389155168,"Yes"
0.471047351149262,"Yes"
0.291187522326151,"Yes"
0.290757070016295,"Yes"
0.772620647523128,"Yes"
0.982589547300396,"Yes"
0.970391115628948,"Yes"
0.818527832961594,"Yes"
0.630671909219093,"Yes"
0.518062940372334,"Yes"
0.0106882500089128,"Yes"
0.931573912912887,"Yes"
0.988116198537009,"Yes"
0.573648553442236,"Yes"
0.404157192645674,"Yes"
0.70628423446406,"Yes"
0.739177615037412,"Yes"
0.691296307973122,"Yes"
0.934117913476958,"Yes"
0.284404157976818,"Yes"
0.76468008437877,"Yes"
0.996019249537242,"Yes"
0.930196245511643,"Yes"
0.988287247704041,"Yes"
0.285264396832878,"Yes"
0.746066628438066,"Yes"
0.402812575380653,"Yes"
0.42952243172251,"Yes"
0.992018696844295,"Yes"
0.486160263983085,"Yes"
0.363753501810224,"Yes"
0.793955110087987,"Yes"
0.562516149158213,"Yes"
0.114622737631951,"Yes"
0.999098478173328,"Yes"
0.745733106731919,"Yes"
0.675020776747128,"Yes"
0.717954697687531,"Yes"
0.299594058179083,"Yes"
0.696949553357066,"Yes"
0.769155730359764,"Yes"
0.977798831331972,"Yes"
0.937136954532381,"Yes"
0.268365134200849,"Yes"
0.466949689303001,"Yes"
0.963471377545786,"Yes"
0.977742604454351,"Yes"
0.945992593763571,"Yes"
0.507100671247895,"Yes"
0.68202821693616,"Yes"
0.995191736243796,"Yes"
0.595871630505732,"Yes"
0.988020917790547,"Yes"
0.322738624233686,"Yes"
0.825979489842034,"Yes"
0.91157430966135,"Yes"
0.954275402908333,"Yes"
0.35876446532589,"Yes"
0.84660733171219,"Yes"
0.70465963358547,"Yes"
0.516526225960574,"Yes"
0.992752508508864,"Yes"
0.902322080357086,"Yes"
0.283832725858686,"Yes"
0.789017553270621,"Yes"
0.635021093519167,"Yes"
0.730413423172558,"Yes"
0.759699746603296,"Yes"
0.468738650811449,"Yes"
0.990376194660737,"Yes"
0.856448191429185,"Yes"
0.848330280052352,"Yes"
0.493177916567268,"Yes"
0.852389177348404,"Yes"
0.908812271959211,"Yes"
0.896799208361302,"Yes"
0.6792029628882,"Yes"
0.380224984416316,"Yes"
0.910498786383771,"Yes"
0.739117197184984,"Yes"
0.798843642321314,"Yes"
0.819113767279649,"Yes"
0.896761464314398,"Yes"
0.525545609812631,"Yes"
0.430035194435139,"Yes"
0.474566079053712,"Yes"
0.700877710475287,"Yes"
0.98279191760885,"Yes"
0.294104343304026,"Yes"
0.61774524711195,"Yes"
0.674343613831148,"Yes"
0.917723599720292,"Yes"
0.874020886905964,"Yes"
0.94813377384565,"Yes"
0.800492799040878,"Yes"
0.790814600594797,"Yes"
0.850244104305411,"Yes"
0.196787421504007,"Yes"
0.0972937003889476,"Yes"
0.892292283665517,"Yes"
0.9524596785686,"Yes"
0.498326929447494,"Yes"
0.41447213998385,"Yes"
0.277740755443095,"Yes"
0.595552937437845,"Yes"
0.957066052739139,"Yes"
0.355943212743391,"Yes"
0.567718604848125,"Yes"
0.663665653243596,"Yes"
0.289544172875435,"Yes"
0.381686818869118,"Yes"
0.476379711644516,"Yes"
0.902187965069859,"Yes"
0.674439010151003,"Yes"
0.767493372729783,"Yes"
0.98474651085372,"Yes"
0.568890476581569,"Yes"
0.984523552087101,"Yes"
0.837871513145415,"Yes"
0.98444518449641,"Yes"
0.91004350753454,"Yes"
0.361037836344529,"Yes"
0.929936723967402,"Yes"
0.966488585730687,"Yes"
0.857342824441463,"Yes"
0.449371918383426,"Yes"
0.534221749918627,"Yes"
0.460456370069924,"Yes"
0.616322979291585,"Yes"
0.683226860328494,"Yes"
0.946476263132686,"Yes"
0.885217978227401,"Yes"
0.314690199569778,"Yes"
0.44311949992617,"Yes"
0.0492862545826944,"Yes"
0.72617615873906,"Yes"
0.838487267463625,"Yes"
0.762488199755575,"Yes"
0.973310412701483,"Yes"
0.724837402976547,"Yes"
0.982426242789934,"Yes"
0.851463489089115,"Yes"
0.979804797514032,"Yes"
0.734158899732132,"Yes"
0.723651871425019,"Yes"
0.832397469755594,"Yes"
0.865769973054954,"Yes"
0.811980698982517,"Yes"
0.812671474459184,"Yes"
0.831339681060362,"Yes"
0.881020598451936,"Yes"
0.388320928925852,"Yes"
0.549533485249366,"Yes"
0.830691299607445,"Yes"
0.628030523169799,"Yes"
0.374071850871336,"Yes"
0.895411220334787,"Yes"
0.988373814074878,"Yes"
0.889626380178678,"Yes"
0.269598393706444,"Yes"
0.749223996557238,"Yes"
0.405625252343643,"Yes"
0.322738624233686,"Yes"
0.959458295270103,"Yes"
0.355236843184442,"Yes"
0.731514262780041,"Yes"
0.761086388160662,"Yes"
0.80246065129319,"Yes"
0.920072772012371,"Yes"
0.902723835167426,"Yes"
0.975277456723112,"Yes"
0.317279131841358,"Yes"
0.618275727227889,"Yes"
0.948258020442018,"Yes"
0.589922150310813,"Yes"
0.695677370955085,"Yes"
0.997184655759655,"Yes"
0.998991768247736,"Yes"
0.990165534797292,"Yes"
0.631776171599666,"Yes"
0.820745682883277,"Yes"
0.969620548479212,"Yes"
0.38981526755571,"Yes"
0.972681519035142,"Yes"
0.44215995072655,"Yes"
0.260975431801249,"Yes"
0.924144590932875,"Yes"
0.999994339267532,"Yes"
0.808090050630594,"Yes"
0.810810747470038,"Yes"
0.639966001886418,"Yes"
0.663341196819312,"Yes"
0.410663208805427,"Yes"
0.535311474908853,"Yes"
0.805211574740936,"Yes"
0.884381279115166,"Yes"
0.633927655107462,"Yes"
0.688529862793138,"Yes"
0.405432741653714,"Yes"
0.973910071993117,"Yes"
0.965160220783701,"Yes"
0.329569245750808,"Yes"
0.899441736639157,"Yes"
0.388959247421772,"Yes"
0.671537077077944,"Yes"
0.474606623529417,"Yes"
0.721809814436729,"Yes"
0.413382871215261,"Yes"
0.331320060500349,"Yes"
0.516288694808289,"Yes"
0.30078881833617,"Yes"
0.000331515999597013,"Yes"
0.967620719420974,"Yes"
0.398433968036572,"Yes"
0.696321199853482,"Yes"
0.885863762734793,"Yes"
0.873058462690767,"Yes"
0.340746869512482,"Yes"
0.782565882698885,"Yes"
0.356298184812337,"Yes"
0.972687263735876,"Yes"
0.53939984000549,"Yes"
0.989375117848751,"Yes"
0.152434670531781,"Yes"
0.888050149607102,"Yes"
0.331096214572344,"Yes"
0.97966413400598,"Yes"
0.952829977192296,"Yes"
0.996384310435496,"Yes"
0.371683484299921,"Yes"
0.598233670390946,"Yes"
0.967356765240508,"Yes"
0.283901096764711,"Yes"
0.383557778921977,"Yes"
0.213015674939728,"Yes"
0.518160312456207,"Yes"
0.647441168375394,"Yes"
0.373459412985054,"Yes"
0.741943897940574,"Yes"
0.999248710099725,"Yes"
0.667898980394009,"Yes"
0.990298086297624,"Yes"
0.802782802933157,"Yes"
0.748280938210927,"Yes"
0.89142332381323,"Yes"
0.616053978984593,"Yes"
0.42952243172251,"Yes"
0.111460785166771,"Yes"
0.975536436040789,"Yes"
0.855759137443225,"Yes"
0.601583262351184,"Yes"
0.566002157509916,"Yes"
0.581708671435476,"Yes"
0.810313879409827,"Yes"
0.873525738962028,"Yes"
0.133222168655406,"Yes"
0.979502684488876,"Yes"
0.692242102423384,"Yes"
0.299063186381933,"Yes"
0.46003485279823,"Yes"
0.976385663900052,"Yes"
0.571792473322566,"Yes"
0.578208378823613,"Yes"
0.77640897882637,"Yes"
0.346755781908096,"Yes"
0.423328128376094,"Yes"
0.491195429131515,"Yes"
0.717199947076473,"Yes"
0.62320423367212,"Yes"
0.378924161117484,"Yes"
0.742850436279144,"Yes"
0.449534782424574,"Yes"
0.226380876186046,"Yes"
0.594468383856595,"Yes"
0.951614011689261,"Yes"
0.7070000786075,"Yes"
0.889988739804969,"Yes"
0.447765287637227,"Yes"
0.990862946571971,"Yes"
0.622236230291808,"Yes"
0.918079453317179,"Yes"
0.610392386514541,"Yes"
0.835908027007262,"Yes"
0.784324772891352,"Yes"
0.976452500226857,"Yes"
0.999022919124437,"Yes"
0.756479564609054,"Yes"
0.284734343548782,"Yes"
0.836239371588755,"Yes"
0.823539873310858,"Yes"
0.618614271995813,"Yes"
0.38533149862239,"Yes"
0.79966490805704,"Yes"
0.487211104312515,"Yes"
0.955378576599373,"Yes"
0.408042324867992,"Yes"
0.863541014016564,"Yes"
0.80300372574361,"Yes"
0.531400772806353,"Yes"
0.181802752732249,"Yes"
0.298722575616102,"Yes"
0.287328022177116,"Yes"
0.774350926495012,"Yes"
0.995963288000652,"Yes"
0.452114288527365,"Yes"
0.654199485839786,"Yes"
0.990626244904487,"Yes"
0.666253638504501,"Yes"
0.707335079459808,"Yes"
0.521198008720533,"Yes"
0.99400988845403,"Yes"
0.993822920498658,"Yes"
0.900691107785436,"Yes"
0.837693305046471,"Yes"
0.307105434185709,"Yes"
0.322738624233686,"Yes"
0.896796975181969,"Yes"
0.397862979683776,"Yes"
0.472830036804473,"Yes"
0.763008038654357,"Yes"
0.982217975081049,"Yes"
0.831997634650509,"Yes"
0.992770667352375,"Yes"
0.872420056405952,"Yes"
0.408120569132343,"Yes"
0.916928044714089,"Yes"
0.781469500865914,"Yes"
0.947257383154465,"Yes"
0.968166062447145,"Yes"
0.975248124731698,"Yes"
0.676983115398005,"Yes"
0.950512146717375,"Yes"
0.98874030611882,"Yes"
0.995748727472705,"Yes"
0.844758514759767,"Yes"
0.949402913180325,"Yes"
0.996963095904502,"Yes"
0.727947447818618,"Yes"
0.964000125680138,"Yes"
0.952164462855114,"Yes"
0.563966203162515,"Yes"
0.691180455820904,"Yes"
0.512507525739102,"Yes"
0.875362330848695,"Yes"
0.378794946624586,"Yes"
0.288205144701105,"Yes"
0.945322863568955,"Yes"
0.9751416017753,"Yes"
0.957184751194102,"Yes"
0.932727401946524,"Yes"
0.784179547286954,"Yes"
0.999447684108941,"Yes"
0.792716350047629,"Yes"
0.80263177576951,"Yes"
0.985365000991231,"Yes"
0.532117791152448,"Yes"
0.744564199774248,"Yes"
0.932963843016364,"Yes"
0.99898390219435,"Yes"
0.997882410535248,"Yes"
0.406930474452116,"Yes"
0.974396055085379,"Yes"
0.735637128838184,"Yes"
0.952526573957233,"Yes"
0.953929980890785,"Yes"
0.750268795172285,"Yes"
0.786115323736375,"Yes"
0.970559141712549,"Yes"
0.991430760542325,"Yes"
0.287328022177116,"Yes"
0.284189782202343,"Yes"
0.394385196850469,"Yes"
0.95118701625235,"Yes"
0.574543966837853,"Yes"
0.543458292264983,"Yes"
0.81792844012097,"Yes"
0.989010849494859,"Yes"
0.839273630388913,"Yes"
0.293371683417496,"Yes"
0.557418890091464,"Yes"
0.667704369460817,"Yes"
0.291743746032155,"Yes"
0.88192216392923,"Yes"
0.997629811896949,"Yes"
0.707841943574307,"Yes"
0.984033431238594,"Yes"
0.613123700217028,"Yes"
0.30420471303119,"Yes"
0.265038479500558,"Yes"
0.500207189156817,"Yes"
0.688335325824457,"Yes"
0.588901913037061,"Yes"
0.894956354684442,"Yes"
0.99630304322311,"Yes"
0.930578268009457,"Yes"
0.339658715370653,"Yes"
0.973958876801741,"Yes"
0.983447071044208,"Yes"
0.315319434336956,"Yes"
0.540135641202653,"Yes"
0.955626445517351,"Yes"
0.727332516048914,"Yes"
0.947481566957709,"Yes"
0.387802214670667,"Yes"
0.928544627941735,"Yes"
0.999601476307324,"Yes"
0.921641316008715,"Yes"
0.900948413282022,"Yes"
0.984319381901132,"Yes"
0.455015515496924,"Yes"
0.831063266437187,"Yes"
0.985019142338602,"Yes"
0.887871165500155,"Yes"
0.415981272935215,"Yes"
0.345798052088466,"Yes"
0.89888677933564,"Yes"
0.672854792032527,"Yes"
0.981546624534326,"Yes"
0.746715377947082,"Yes"
0.713808452722667,"Yes"
0.857445095510888,"Yes"
0.828399517192398,"Yes"
0.269598393706444,"Yes"
0.350952776808722,"Yes"
0.935945911579556,"Yes"
0.489292897489039,"Yes"
0.923001057694486,"Yes"
0.822769209702898,"Yes"
0.999910176259312,"Yes"
0.998951128378149,"Yes"
0.271201604592976,"Yes"
0.340440735475084,"Yes"
0.961193429150728,"Yes"
0.991860827621382,"Yes"
0.556260392558442,"Yes"
0.355910349794496,"Yes"
0.611391605162916,"Yes"
0.933333109977988,"Yes"
0.888731691788365,"Yes"
0.964045800134277,"Yes"
0.616620756508599,"Yes"
0.286949564711655,"Yes"
0.664052583480783,"Yes"
0.822053615054115,"Yes"
0.995935032312336,"Yes"
0.96117054072652,"Yes"
0.341180086727639,"Yes"
0.609248305307612,"Yes"
0.999843009918736,"Yes"
0.685022346868591,"Yes"
0.542636384932485,"Yes"
0.323410062291613,"Yes"
0.57017092326215,"Yes"
0.842719342203972,"Yes"
0.267588264843024,"Yes"
0.470679809673626,"Yes"
0.464189342951639,"Yes"
0.754710970603468,"Yes"
0.297382373606638,"Yes"
0.410563401732161,"Yes"
0.55166773875111,"Yes"
0.566668214896266,"Yes"
0.875386695708539,"Yes"
0.592692674011875,"Yes"
0.983945092733875,"Yes"
0.379368247454531,"Yes"
0.932945453219644,"Yes"
0.280975624852284,"Yes"
0.388598904240691,"Yes"
0.526828326304788,"Yes"
0.944535943014921,"Yes"
0.682484022244594,"Yes"
0.968927550462527,"Yes"
0.353099009551968,"Yes"
0.604183890193498,"Yes"
0.999589081677087,"Yes"
0.350199043399408,"Yes"
0.329542859199569,"Yes"
0.997742060476416,"Yes"
0.806024891880524,"Yes"
0.25350780803131,"Yes"
0.906666481448125,"Yes"
0.947481970160178,"Yes"
0.545269044820476,"Yes"
0.878668984358129,"Yes"
0.334674864797149,"Yes"
0.314148433151121,"Yes"
0.997151388882397,"Yes"
0.907614190695249,"Yes"
0.760934287615358,"Yes"
0.935312087243168,"Yes"
0.970944149537665,"Yes"
0.764052893761398,"Yes"
0.968909074317571,"Yes"
0.294503479875888,"Yes"
0.45171480211569,"Yes"
0.735735489684699,"Yes"
0.0284488181284758,"Yes"
0.948728383936124,"Yes"
0.793978379991509,"Yes"
0.689718412916602,"Yes"
0.999051361985842,"Yes"
0.325500659725806,"Yes"
0.504249073068664,"Yes"
0.876575775455014,"Yes"
0.665513762866562,"Yes"
0.278376517690074,"Yes"
0.877204477164516,"Yes"
0.476379711644516,"Yes"
0.460558082470443,"Yes"
0.993195848001691,"Yes"
0.159163644308476,"Yes"
0.992255544994348,"Yes"
0.992462672962821,"Yes"
0.768592761620111,"Yes"
0.364935668873234,"Yes"
0.350172086516571,"Yes"
0.941344221451026,"Yes"
0.408042324867992,"Yes"
0.997733928094615,"Yes"
0.699124095401181,"Yes"
0.797609824747737,"Yes"
0.663802091313092,"Yes"
0.981492890950542,"Yes"
0.662930568896443,"Yes"
0.760309315413609,"Yes"
0.998206902512523,"Yes"
0.580454663414596,"Yes"
0.997244510235661,"Yes"
0.263489795243222,"Yes"
0.31004515119881,"Yes"
0.748373387097665,"Yes"
0.998432857599918,"Yes"
0.781837498700807,"Yes"
0.558661954698474,"Yes"
0.807646890834938,"Yes"
0.712748229100589,"Yes"
0.530233763189435,"Yes"
0.282830822667653,"Yes"
0.384804184707479,"Yes"
0.0880156091337048,"Yes"
0.518350087037051,"Yes"
0.803624367037583,"Yes"
0.422649553470495,"Yes"
0.497235038045315,"Yes"
0.747356449361095,"Yes"
0.89878368899067,"Yes"
0.160680548887581,"Yes"
0.961237285960829,"Yes"
0.624841504969218,"Yes"
0.415918101358097,"Yes"
0.99025372237884,"Yes"
0.264178306118068,"Yes"
0.617307091246589,"Yes"
0.987164171207127,"Yes"
0.645999999406175,"Yes"
0.825330919773169,"Yes"
0.888091217882962,"Yes"
0.926005524262631,"Yes"
0.357363624418681,"Yes"
0.719165411244256,"Yes"
0.796835111152388,"Yes"
0.825272777407998,"Yes"
0.658328453959226,"Yes"
0.634469658129581,"Yes"
0.891898117869412,"Yes"
0.719893297728469,"Yes"
0.756548111976013,"Yes"
0.812398019499401,"Yes"
0.96446612382278,"Yes"
0.511393459563343,"Yes"
0.392042985410334,"Yes"
0.961956919920569,"Yes"
0.520522878272513,"Yes"
0.989940658312364,"Yes"
0.984706299969581,"Yes"
0.173361674881881,"Yes"
0.919406757320313,"Yes"
0.148638036091807,"Yes"
0.90132471987202,"Yes"
0.824613181569504,"Yes"
0.491753465367722,"Yes"
0.922656213480739,"Yes"
0.491343650573289,"Yes"
0.994092731102345,"Yes"
0.952669643478319,"Yes"
0.470878591295988,"Yes"
0.273983742607184,"Yes"
0.41853295413718,"Yes"
0.952455955238899,"Yes"
0.548002839143614,"Yes"
0.548030063330706,"Yes"
0.948472312836401,"Yes"
0.674746560550773,"Yes"
0.424867759160463,"Yes"
0.353396879501693,"Yes"
0.772663834206597,"Yes"
0.540804217809045,"Yes"
0.996651688714948,"Yes"
0.61458154175542,"Yes"
0.824660078151215,"Yes"
0.584727924726296,"Yes"
0.879995693070202,"Yes"
0.883612367691197,"Yes"
0.797936264051625,"Yes"
0.770946350235908,"Yes"
0.875010017729399,"Yes"
0.576616478072403,"Yes"
0.358419398870801,"Yes"
0.97449895677002,"Yes"
0.514738234712466,"Yes"
0.539889305258958,"Yes"
0.840498929334455,"Yes"
0.333317810254266,"Yes"
0.504843070557007,"Yes"
0.745830528579514,"Yes"
0.513025106732583,"Yes"
0.97218076892782,"Yes"
0.91674702087086,"Yes"
0.445295693653747,"Yes"
0.410975680878009,"Yes"
0.964368508005387,"Yes"
0.281731243176997,"Yes"
0.819438130968421,"Yes"
0.331077419313178,"Yes"
0.876125953494293,"Yes"
0.76322697335735,"Yes"
0.987264845740406,"Yes"
0.29458806521154,"Yes"
0.68362770346204,"Yes"
0.308041041836769,"Yes"
0.309775625369102,"Yes"
0.987558498999852,"Yes"
0.363915206753799,"Yes"
0.273602067113513,"Yes"
0.834223010074716,"Yes"
0.987304912139268,"Yes"
0.320315916940363,"Yes"
0.967476365189339,"Yes"
0.634599214593726,"Yes"
0.786009825259745,"Yes"
0.281413197884695,"Yes"
0.710037384181437,"Yes"
0.791775585124789,"Yes"
0.665895747956839,"Yes"
0.867258056137516,"Yes"
0.495258509932932,"Yes"
0.265136183239924,"Yes"
0.271606822210081,"Yes"
0.998951844600999,"Yes"
0.984386994395905,"Yes"
0.912982360458797,"Yes"
0.877570986866118,"Yes"
0.956678107529873,"Yes"
0.704964526834929,"Yes"
0.532134672581841,"Yes"
0.695503388582108,"Yes"
0.23902398509298,"Yes"
0.538051060873452,"Yes"
0.521724214539332,"Yes"
0.718534403736742,"Yes"
0.746600573656967,"Yes"
0.95409543579276,"Yes"
0.959916255693737,"Yes"
0.313168701887153,"Yes"
0.998599787372877,"Yes"
0.42964462134455,"Yes"
0.780176141568985,"Yes"
0.256235853532259,"Yes"
0.912368467987248,"Yes"
0.658341611228473,"Yes"
0.987215369022085,"Yes"
0.369661186317369,"Yes"
0.984463505658789,"Yes"
0.337696922170283,"Yes"
0.907449001522147,"Yes"
0.31712740430269,"Yes"
0.625726910779738,"Yes"
0.80272276799657,"Yes"
0.828922790180539,"Yes"
0.434107925176674,"Yes"
0.359410858604578,"Yes"
0.795024537425655,"Yes"
0.349014433031208,"Yes"
0.523891920543396,"Yes"
0.999112605267024,"Yes"
0.589081856533928,"Yes"
0.783577628468915,"Yes"
0.99422431398522,"Yes"
0.414712247895798,"Yes"
0.962938288992775,"Yes"
0.354317949729975,"Yes"
0.631428529441362,"Yes"
0.985261474969684,"Yes"
0.363869186656646,"Yes"
0.989064224168507,"Yes"
0.818840357478062,"Yes"
0.941570007153883,"Yes"
0.958185913076353,"Yes"
0.32024513181478,"Yes"
0.880553486098972,"Yes"
0.612803879175284,"Yes"
0.345331618361362,"Yes"
0.312026025876571,"Yes"
0.449440759218321,"Yes"
0.964024094735951,"Yes"
0.232487505012636,"Yes"
0.557837268753581,"Yes"
0.914251212918784,"Yes"
0.297475278277499,"Yes"
0.620547305324903,"Yes"
0.999999962294039,"Yes"
0.282005473556973,"Yes"
0.926588942409977,"Yes"
0.9352411109103,"Yes"
0.827014687502922,"Yes"
0.6585010411854,"Yes"
0.98993329910812,"Yes"
0.339820737186087,"Yes"
0.988234368822383,"Yes"
0.394385196850469,"Yes"
0.254983827193103,"Yes"
0.747179094360479,"Yes"
0.275458080563534,"Yes"
0.612452260601106,"Yes"
0.750882350104396,"Yes"
0.689327045235808,"Yes"
0.299390913146448,"Yes"
0.622181737303299,"Yes"
0.527145340046463,"Yes"
0.807018479310766,"Yes"
0.341815223312101,"Yes"
0.678554842066799,"Yes"
0.969896276122902,"Yes"
0.970031228950216,"Yes"
0.526777206994326,"Yes"
0.816152459479619,"Yes"
0.977844624621496,"Yes"
0.354295681223924,"Yes"
0.203546797877992,"Yes"
0.995878019389493,"Yes"
0.914349052999007,"Yes"
0.423471406141517,"Yes"
0.961249821882233,"Yes"
0.750804271049963,"Yes"
0.731674378993265,"Yes"
0.999901601177765,"Yes"
0.367337819051911,"Yes"
0.889345514097249,"Yes"
0.27290432602309,"Yes"
0.984132013092279,"Yes"
0.266004442517082,"Yes"
0.37260275222924,"Yes"
0.34628079432064,"Yes"
0.797265152935791,"Yes"
0.318686649384572,"Yes"
0.949539925141676,"Yes"
0.729683348231921,"Yes"
0.925225087469279,"Yes"
0.327349049292777,"Yes"
0.985416711655613,"Yes"
0.732372502078443,"Yes"
0.561875139145814,"Yes"
0.944620388157821,"Yes"
0.774441073584704,"Yes"
0.990138897481473,"Yes"
0.570716390381641,"Yes"
0.998149075456515,"Yes"
0.837476707222237,"Yes"
0.970626682303148,"Yes"
0.980876768200772,"Yes"
0.474639516422998,"Yes"
0.307587803551502,"Yes"
0.856449813860266,"Yes"
0.694872801192499,"Yes"
0.303755276993437,"Yes"
0.588014933159939,"Yes"
0.941036342761559,"Yes"
0.948545686373026,"Yes"
0.315127218817408,"Yes"
0.302536550148428,"Yes"
0.958676061708621,"Yes"
0.727349299152852,"Yes"
0.944163194698145,"Yes"
0.838715741616911,"Yes"
0.97990201760552,"Yes"
0.59912556993548,"Yes"
0.452857251063577,"Yes"
0.972740749599368,"Yes"
0.774144598535976,"Yes"
0.451965396224005,"Yes"
0.944061761816844,"Yes"
0.999546642221042,"Yes"
0.87205266213383,"Yes"
0.99788914999776,"Yes"
0.285826836656446,"Yes"
0.746432988912139,"Yes"
0.993102087369955,"Yes"
0.775525974446244,"Yes"
0.987050365124556,"Yes"
0.882766834084894,"Yes"
0.344416618301719,"Yes"
0.944440734265678,"Yes"
0.980672242803532,"Yes"
0.506084998806421,"Yes"
0.970322155975534,"Yes"
0.490639197561664,"Yes"
0.87747150906951,"Yes"
0.702307377202808,"Yes"
0.539013711112117,"Yes"
0.677667110871153,"Yes"
0.465823140889276,"Yes"
0.860677347935856,"Yes"
0.555471505788155,"Yes"
0.438105358901842,"Yes"
0.175418308928881,"Yes"
0.999248731315743,"Yes"
0.833825595365653,"Yes"
0.317934440380642,"Yes"
0.983220326597767,"Yes"
0.998322758899229,"Yes"
0.993649574055683,"Yes"
0.557139187950871,"Yes"
0.868683538935923,"Yes"
0.365987897697252,"Yes"
0.934633479078953,"Yes"
0.999716202454751,"Yes"
0.58078205240802,"Yes"
0.257088564395901,"Yes"
0.442321427833563,"Yes"
0.984515824733134,"Yes"
0.994610748792182,"Yes"
0.952329907408201,"Yes"
0.75046479297563,"Yes"
0.423981336751629,"Yes"
0.835001434469438,"Yes"
0.861767581165183,"Yes"
0.996651688714948,"Yes"
